Input,Network Output
-5.0,-0.9740678402368751
-4.99,-0.9740516777292318
-4.98,-0.974035348066103
-4.97,-0.9740188494433308
-4.96,-0.9740021800358161
-4.95,-0.9739853379972473
-4.94,-0.9739683214598254
-4.93,-0.973951128533985
-4.92,-0.9739337573081114
-4.91,-0.973916205848253
-4.9,-0.9738984721978298
-4.89,-0.9738805543773373
-4.88,-0.9738624503840461
-4.87,-0.9738441581916971
-4.86,-0.9738256757501919
-4.8500000000000005,-0.9738070009852783
-4.84,-0.9737881317982319
-4.83,-0.9737690660655322
-4.82,-0.9737498016385334
-4.8100000000000005,-0.9737303363431318
-4.8,-0.9737106679794255
-4.79,-0.9736907943213723
-4.78,-0.973670713116439
-4.7700000000000005,-0.9736504220852477
-4.76,-0.9736299189212154
-4.75,-0.9736092012901888
-4.74,-0.973588266830073
-4.73,-0.9735671131504547
-4.72,-0.9735457378322191
-4.71,-0.9735241384271617
-4.7,-0.973502312457593
-4.69,-0.9734802574159386
-4.68,-0.9734579707643309
-4.67,-0.9734354499341964
-4.66,-0.9734126923258353
-4.65,-0.973389695307995
-4.64,-0.9733664562174367
-4.63,-0.9733429723584955
-4.62,-0.9733192410026331
-4.61,-0.9732952593879833
-4.6000000000000005,-0.9732710247188909
-4.59,-0.9732465341654428
-4.58,-0.9732217848629917
-4.57,-0.9731967739116725
-4.5600000000000005,-0.9731714983759099
-4.55,-0.9731459552839199
-4.54,-0.9731201416272012
-4.53,-0.9730940543600203
-4.5200000000000005,-0.9730676903988869
-4.51,-0.9730410466220212
-4.5,-0.9730141198688133
-4.49,-0.9729869069392724
-4.48,-0.9729594045934685
-4.47,-0.9729316095509637
-4.46,-0.972903518490235
-4.45,-0.9728751280480878
-4.44,-0.9728464348190584
-4.43,-0.9728174353548088
-4.42,-0.9727881261635092
-4.41,-0.9727585037092124
-4.4,-0.972728564411216
-4.39,-0.9726983046434157
-4.38,-0.9726677207336463
-4.37,-0.9726368089630125
-4.36,-0.9726055655652089
-4.3500000000000005,-0.9725739867258278
-4.34,-0.9725420685816555
-4.33,-0.9725098072199572
-4.32,-0.9724771986777496
-4.3100000000000005,-0.9724442389410615
-4.3,-0.9724109239441809
-4.29,-0.9723772495688909
-4.28,-0.9723432116436911
-4.2700000000000005,-0.972308805943007
-4.26,-0.9722740281863844
-4.25,-0.9722388740376721
-4.24,-0.9722033391041884
-4.23,-0.9721674189358753
-4.22,-0.972131109024436
-4.21,-0.9720944048024597
-4.2,-0.9720573016425296
-4.19,-0.9720197948563165
-4.18,-0.9719818796936565
-4.17,-0.9719435513416115
-4.16,-0.9719048049235155
-4.15,-0.9718656354980023
-4.14,-0.9718260380580169
-4.13,-0.9717860075298101
-4.12,-0.9717455387719147
-4.11,-0.9717046265741037
-4.1,-0.9716632656563307
-4.09,-0.9716214506676509
-4.08,-0.9715791761851239
-4.07,-0.9715364367126957
-4.0600000000000005,-0.9714932266800622
-4.05,-0.9714495404415117
-4.04,-0.9714053722747464
-4.03,-0.9713607163796842
-4.0200000000000005,-0.9713155668772373
-4.01,-0.97126991780807
-4.0,-0.9712237631313341
-3.99,-0.9711770967233806
-3.98,-0.9711299123764496
-3.97,-0.971082203797335
-3.96,-0.971033964606026
-3.95,-0.9709851883343231
-3.94,-0.9709358684244301
-3.93,-0.9708859982275191
-3.92,-0.9708355710022696
-3.91,-0.9707845799133821
-3.9,-0.9707330180300621
-3.89,-0.9706808783244788
-3.88,-0.9706281536701931
-3.87,-0.9705748368405581
-3.86,-0.9705209205070895
-3.85,-0.9704663972378058
-3.84,-0.9704112594955377
-3.83,-0.9703554996362064
-3.8200000000000003,-0.9702991099070685
-3.81,-0.9702420824449304
-3.8000000000000003,-0.9701844092743275
-3.79,-0.9701260823056691
-3.7800000000000002,-0.9700670933333504
-3.77,-0.9700074340338268
-3.7600000000000002,-0.9699470959636532
-3.75,-0.969886070557486
-3.74,-0.9698243491260468
-3.73,-0.969761922854048
-3.72,-0.9696987827980796
-3.71,-0.9696349198844543
-3.7,-0.9695703249070122
-3.69,-0.969504988524885
-3.68,-0.9694389012602141
-3.67,-0.9693720534958292
-3.66,-0.9693044354728784
-3.65,-0.9692360372884151
-3.64,-0.9691668488929381
-3.63,-0.9690968600878831
-3.62,-0.9690260605230671
-3.61,-0.968954439694082
-3.6,-0.9688819869396387
-3.59,-0.9688086914388588
-3.58,-0.9687345422085142
-3.5700000000000003,-0.9686595281002116
-3.56,-0.9685836377975239
-3.5500000000000003,-0.9685068598130638
-3.54,-0.9684291824855005
-3.5300000000000002,-0.9683505939765179
-3.52,-0.9682710822677131
-3.5100000000000002,-0.9681906351574329
-3.5,-0.968109240257549
-3.49,-0.9680268849901688
-3.48,-0.9679435565842806
-3.47,-0.9678592420723329
-3.46,-0.9677739282867454
-3.45,-0.9676876018563503
-3.44,-0.9676002492027632
-3.43,-0.9675118565366807
-3.42,-0.9674224098541045
-3.41,-0.9673318949324893
-3.4,-0.9672402973268139
-3.39,-0.9671476023655727
-3.38,-0.9670537951466868
-3.37,-0.9669588605333325
-3.36,-0.9668627831496854
-3.35,-0.9667655473765786
-3.34,-0.9666671373470722
-3.33,-0.9665675369419339
-3.3200000000000003,-0.9664667297850266
-3.31,-0.9663646992386027
-3.3000000000000003,-0.9662614283985023
-3.29,-0.9661569000892528
-3.2800000000000002,-0.9660510968590695
-3.27,-0.9659440009747516
-3.2600000000000002,-0.9658355944164758
-3.25,-0.9657258588724812
-3.24,-0.9656147757336454
-3.23,-0.9655023260879491
-3.22,-0.9653884907148255
-3.21,-0.9652732500793941
-3.2,-0.965156584326574
-3.19,-0.9650384732750761
-3.18,-0.9649188964112694
-3.17,-0.9647978328829209
-3.16,-0.9646752614928052
-3.15,-0.9645511606921796
-3.14,-0.9644255085741242
-3.13,-0.9642982828667429
-3.12,-0.9641694609262209
-3.11,-0.9640390197297377
-3.1,-0.9639069358682317
-3.09,-0.9637731855390115
-3.08,-0.9636377445382127
-3.0700000000000003,-0.9635005882530961
-3.06,-0.9633616916541827
-3.0500000000000003,-0.963221029287223
-3.04,-0.9630785752649966
-3.0300000000000002,-0.9629343032589383
-3.02,-0.9627881864905866
-3.0100000000000002,-0.9626401977228514
-3.0,-0.9624903092510948
-2.99,-0.9623384928940247
-2.98,-0.9621847199843923
-2.97,-0.9620289613594926
-2.96,-0.9618711873514623
-2.95,-0.9617113677773705
-2.94,-0.9615494719290976
-2.93,-0.9613854685629973
-2.92,-0.9612193258893384
