Input,Network Output
-5.0,-0.8315689164067035
-4.99,-0.8315688203465709
-4.98,-0.831568721924221
-4.97,-0.8315686210815635
-4.96,-0.8315685177590801
-4.95,-0.8315684118957885
-4.94,-0.8315683034292068
-4.93,-0.8315681922953166
-4.92,-0.8315680784285253
-4.91,-0.8315679617616267
-4.9,-0.8315678422257624
-4.89,-0.8315677197503806
-4.88,-0.831567594263194
-4.87,-0.8315674656901385
-4.86,-0.8315673339553277
-4.8500000000000005,-0.8315671989810092
-4.84,-0.831567060687519
-4.83,-0.8315669189932334
-4.82,-0.8315667738145217
-4.8100000000000005,-0.8315666250656963
-4.8,-0.8315664726589629
-4.79,-0.8315663165043672
-4.78,-0.8315661565097433
-4.7700000000000005,-0.8315659925806589
-4.76,-0.8315658246203586
-4.75,-0.8315656525297086
-4.74,-0.831565476207136
-4.73,-0.8315652955485708
-4.72,-0.8315651104473836
-4.71,-0.8315649207943219
-4.7,-0.8315647264774471
-4.69,-0.8315645273820678
-4.68,-0.8315643233906713
-4.67,-0.8315641143828556
-4.66,-0.8315639002352573
-4.65,-0.8315636808214792
-4.64,-0.8315634560120158
-4.63,-0.8315632256741758
-4.62,-0.831562989672006
-4.61,-0.8315627478662084
-4.6000000000000005,-0.83156250011406
-4.59,-0.8315622462693272
-4.58,-0.83156198618218
-4.57,-0.8315617196991045
-4.5600000000000005,-0.83156144666281
-4.55,-0.8315611669121381
-4.54,-0.831560880281967
-4.53,-0.8315605866031139
-4.5200000000000005,-0.8315602857022348
-4.51,-0.8315599774017227
-4.5,-0.8315596615196026
-4.49,-0.8315593378694235
-4.48,-0.8315590062601496
-4.47,-0.8315586664960457
-4.46,-0.8315583183765638
-4.45,-0.8315579616962223
-4.44,-0.8315575962444866
-4.43,-0.8315572218056438
-4.42,-0.8315568381586758
-4.41,-0.8315564450771283
-4.4,-0.8315560423289776
-4.39,-0.8315556296764931
-4.38,-0.8315552068760974
-4.37,-0.831554773678222
-4.36,-0.8315543298271602
-4.3500000000000005,-0.8315538750609164
-4.34,-0.8315534091110506
-4.33,-0.8315529317025202
-4.32,-0.8315524425535186
-4.3100000000000005,-0.8315519413753064
-4.3,-0.8315514278720434
-4.29,-0.8315509017406131
-4.28,-0.8315503626704421
-4.2700000000000005,-0.8315498103433188
-4.26,-0.8315492444332049
-4.25,-0.8315486646060417
-4.24,-0.8315480705195545
-4.23,-0.8315474618230492
-4.22,-0.8315468381572055
-4.21,-0.8315461991538649
-4.2,-0.8315455444358127
-4.19,-0.8315448736165562
-4.18,-0.831544186300095
-4.17,-0.8315434820806882
-4.16,-0.8315427605426144
-4.15,-0.8315420212599259
-4.14,-0.8315412637961969
-4.13,-0.8315404877042669
-4.12,-0.8315396925259747
-4.11,-0.8315388777918888
-4.1,-0.8315380430210301
-4.09,-0.8315371877205877
-4.08,-0.8315363113856273
-4.07,-0.8315354134987927
-4.0600000000000005,-0.8315344935300012
-4.05,-0.8315335509361294
-4.04,-0.8315325851606921
-4.03,-0.8315315956335146
-4.0200000000000005,-0.831530581770395
-4.01,-0.8315295429727583
-4.0,-0.8315284786273041
-3.99,-0.8315273881056429
-3.98,-0.8315262707639255
-3.97,-0.8315251259424623
-3.96,-0.8315239529653332
-3.95,-0.8315227511399876
-3.94,-0.8315215197568364
-3.93,-0.831520258088831
