Input,Network Output
-5.0,-0.9043469142085355
-4.99,-0.9043441538060997
-4.98,-0.9043413484112808
-4.97,-0.9043384972899307
-4.96,-0.9043355996958957
-4.95,-0.904332654870819
-4.94,-0.9043296620439408
-4.93,-0.9043266204318936
-4.92,-0.904323529238496
-4.91,-0.9043203876545415
-4.9,-0.9043171948575847
-4.89,-0.9043139500117233
-4.88,-0.9043106522673773
-4.87,-0.9043073007610637
-4.86,-0.904303894615168
-4.8500000000000005,-0.9043004329377116
-4.84,-0.9042969148221157
-4.83,-0.9042933393469608
-4.82,-0.9042897055757424
-4.8100000000000005,-0.9042860125566232
-4.8,-0.9042822593221798
-4.79,-0.9042784448891467
-4.78,-0.9042745682581551
-4.7700000000000005,-0.9042706284134678
-4.76,-0.9042666243227095
-4.75,-0.9042625549365924
-4.74,-0.904258419188637
-4.73,-0.9042542159948903
-4.72,-0.9042499442536355
-4.71,-0.9042456028451007
-4.7,-0.9042411906311606
-4.69,-0.9042367064550331
-4.68,-0.9042321491409718
-4.67,-0.9042275174939538
-4.66,-0.9042228102993597
-4.65,-0.9042180263226514
-4.64,-0.9042131643090425
-4.63,-0.9042082229831641
-4.62,-0.9042032010487242
-4.61,-0.9041980971881624
-4.6000000000000005,-0.9041929100622974
-4.59,-0.9041876383099707
-4.58,-0.9041822805476821
-4.57,-0.9041768353692203
-4.5600000000000005,-0.9041713013452871
-4.55,-0.9041656770231152
-4.54,-0.9041599609260798
-4.53,-0.9041541515533028
-4.5200000000000005,-0.9041482473792517
-4.51,-0.9041422468533308
-4.5,-0.9041361483994655
-4.49,-0.9041299504156803
-4.48,-0.9041236512736688
-4.47,-0.9041172493183567
-4.46,-0.9041107428674581
-4.45,-0.9041041302110235
-4.44,-0.9040974096109805
-4.43,-0.9040905793006664
-4.42,-0.9040836374843532
-4.41,-0.9040765823367649
-4.4,-0.9040694120025856
-4.39,-0.9040621245959604
-4.38,-0.9040547181999866
-4.37,-0.904047190866198
-4.36,-0.9040395406140381
-4.3500000000000005,-0.9040317654303267
-4.34,-0.9040238632687158
-4.33,-0.9040158320491366
-4.32,-0.9040076696572379
-4.3100000000000005,-0.9039993739438138
-4.3,-0.9039909427242221
-4.29,-0.9039823737777928
-4.28,-0.9039736648472269
-4.2700000000000005,-0.9039648136379838
-4.26,-0.9039558178176593
-4.25,-0.9039466750153525
-4.24,-0.9039373828210221
-4.23,-0.9039279387848307
-4.22,-0.9039183404164796
-4.21,-0.9039085851845303
-4.2,-0.9038986705157159
-4.19,-0.9038885937942395
-4.18,-0.903878352361061
-4.17,-0.9038679435131715
-4.16,-0.903857364502856
-4.15,-0.9038466125369414
-4.14,-0.9038356847760339
-4.13,-0.9038245783337411
-4.12,-0.9038132902758819
-4.11,-0.9038018176196827
-4.1,-0.9037901573329591
-4.09,-0.9037783063332832
-4.08,-0.9037662614871377
-4.07,-0.9037540196090534
-4.0600000000000005,-0.9037415774607342
-4.05,-0.9037289317501638
-4.04,-0.9037160791306991
-4.03,-0.9037030162001473
-4.0200000000000005,-0.9036897394998262
-4.01,-0.9036762455136089
-4.0,-0.9036625306669507
-3.99,-0.9036485913259004
-3.98,-0.9036344237960927
-3.97,-0.9036200243217241
-3.96,-0.9036053890845102
-3.95,-0.9035905142026246
-3.94,-0.9035753957296193
-3.93,-0.9035600296533263
-3.92,-0.9035444118947387
-3.91,-0.9035285383068734
-3.9,-0.9035124046736133
-3.89,-0.9034960067085275
-3.88,-0.9034793400536733
-3.87,-0.9034624002783735
-3.86,-0.9034451828779758
-3.85,-0.9034276832725866
-3.84,-0.9034098968057841
-3.83,-0.9033918187433079
-3.8200000000000003,-0.9033734442717256
-3.81,-0.9033547684970746
-3.8000000000000003,-0.9033357864434807
-3.79,-0.90331649305175
-3.7800000000000002,-0.9032968831779385
-3.77,-0.903276951591893
-3.7600000000000002,-0.9032566929757667
-3.75,-0.903236101922509
-3.74,-0.9032151729343263
-3.73,-0.903193900421116
-3.72,-0.9031722786988723
-3.71,-0.9031503019880615
-3.7,-0.9031279644119696
-3.69,-0.9031052599950189
-3.68,-0.9030821826610536
-3.67,-0.9030587262315946
-3.66,-0.9030348844240623
-3.65,-0.9030106508499663
-3.64,-0.9029860190130629
-3.63,-0.902960982307477
-3.62,-0.9029355340157913
-3.61,-0.9029096673070992
-3.6,-0.9028833752350216
-3.59,-0.9028566507356873
-3.58,-0.9028294866256762
-3.5700000000000003,-0.9028018755999238
-3.56,-0.9027738102295864
-3.5500000000000003,-0.9027452829598679
-3.54,-0.9027162861078046
-3.5300000000000002,-0.9026868118600087
-3.52,-0.9026568522703703
-3.5100000000000002,-0.902626399257716
-3.5,-0.9025954446034228
-3.49,-0.9025639799489874
-3.48,-0.9025319967935503
-3.47,-0.902499486491372
-3.46,-0.9024664402492618
-3.45,-0.9024328491239582
-3.44,-0.9023987040194588
-3.43,-0.9023639956842991
-3.42,-0.9023287147087813
-3.41,-0.9022928515221467
-3.4,-0.902256396389697
-3.39,-0.902219339409859
-3.38,-0.9021816705111921
-3.37,-0.9021433794493398
-3.36,-0.9021044558039201
-3.35,-0.9020648889753583
-3.34,-0.9020246681816557
-3.33,-0.9019837824550969
-3.3200000000000003,-0.9019422206388933
-3.31,-0.9018999713837594
-3.3000000000000003,-0.9018570231444238
-3.29,-0.9018133641760708
-3.2800000000000002,-0.9017689825307118
-3.27,-0.9017238660534863
-3.2600000000000002,-0.901678002378889
-3.25,-0.9016313789269217
-3.24,-0.9015839828991713
-3.23,-0.901535801274806
-3.22,-0.9014868208064954
-3.21,-0.9014370280162471
-3.2,-0.9013864091911598
-3.19,-0.9013349503790927
-3.18,-0.9012826373842466
-3.17,-0.9012294557626561
-3.16,-0.901175390817591
-3.15,-0.9011204275948642
-3.14,-0.9010645508780447
-3.13,-0.9010077451835736
-3.12,-0.9009499947557789
-3.11,-0.9008912835617902
-3.1,-0.900831595286348
-3.09,-0.9007709133265074
-3.08,-0.9007092207862306
-3.0700000000000003,-0.9006465004708709
-3.06,-0.9005827348815393
-3.0500000000000003,-0.9005179062093571
-3.04,-0.9004519963295863
-3.0300000000000002,-0.9003849867956398
-3.02,-0.9003168588329649
-3.0100000000000002,-0.9002475933327992
-3.0,-0.9001771708457958
-2.99,-0.9001055715755129
-2.98,-0.900032775371767
-2.97,-0.8999587617238449
-2.96,-0.8998835097535728
-2.95,-0.899806998208235
-2.94,-0.8997292054533447
-2.93,-0.8996501094652589
-2.92,-0.8995696878236342
-2.91,-0.8994879177037216
-2.9,-0.8994047758684944
-2.89,-0.8993202386606062
-2.88,-0.899234281994175
-2.87,-0.8991468813463882
-2.86,-0.899058011748925
-2.85,-0.8989676477791916
-2.84,-0.8988757635513643
-2.83,-0.8987823327072363
-2.82,-0.8986873284068622
-2.81,-0.898590723318997
-2.8000000000000003,-0.8984924896113234
-2.79,-0.8983925989404618
-2.7800000000000002,-0.8982910224417576
-2.77,-0.8981877307188432
-2.7600000000000002,-0.8980826938329632
-2.75,-0.8979758812920633
-2.74,-0.8978672620396321
-2.73,-0.897756804443292
-2.72,-0.8976444762831328
-2.71,-0.8975302447397802
-2.7,-0.8974140763821941
-2.69,-0.8972959371551887
-2.68,-0.8971757923666678
-2.67,-0.8970536066745675
-2.66,-0.8969293440735003
-2.65,-0.8968029678810913
-2.64,-0.8966744407239988
-2.63,-0.8965437245236132
-2.62,-0.8964107804814226
-2.61,-0.8962755690640396
-2.6,-0.896138049987879
-2.59,-0.895998182203477
-2.58,-0.8958559238794443
-2.57,-0.8957112323860419
-2.56,-0.8955640642783702
-2.5500000000000003,-0.8954143752791629
-2.54,-0.8952621202611726
-2.5300000000000002,-0.89510725322914
-2.52,-0.8949497273013334
-2.5100000000000002,-0.8947894946906509
-2.5,-0.8946265066852692
-2.49,-0.8944607136288305
-2.48,-0.8942920649001547
-2.47,-0.8941205088924624
-2.46,-0.8939459929920993
-2.45,-0.8937684635567457
-2.44,-0.8935878658930987
-2.43,-0.8934041442340137
-2.42,-0.8932172417150901
-2.41,-0.8930271003506864
-2.4,-0.8928336610093504
-2.39,-0.892636863388647
-2.38,-0.8924366459893722
-2.37,-0.8922329460891293
-2.36,-0.8920256997152587
-2.35,-0.8918148416170972
-2.34,-0.8916003052375548
-2.33,-0.8913820226839847
-2.32,-0.8911599246983333
-2.31,-0.8909339406265473
-2.3000000000000003,-0.8907039983872198
-2.29,-0.8904700244394536
-2.2800000000000002,-0.8902319437499229
-2.27,-0.8899896797591104
-2.2600000000000002,-0.8897431543466974
-2.25,-0.8894922877960858
-2.24,-0.8892369987580289
-2.23,-0.8889772042133436
-2.22,-0.8887128194346858
-2.21,-0.8884437579473573
-2.2,-0.8881699314891242
-2.19,-0.8878912499690148
-2.18,-0.8876076214250764
-2.17,-0.8873189519810565
-2.16,-0.8870251458019848
-2.15,-0.8867261050486246
-2.14,-0.8864217298307644
-2.13,-0.8861119181593179
-2.12,-0.8857965658972023
-2.11,-0.8854755667089627
-2.1,-0.8851488120091069
-2.09,-0.8848161909091208
-2.08,-0.8844775901631265
-2.07,-0.8841328941121491
-2.06,-0.8837819846269559
-2.05,-0.8834247410494289
-2.04,-0.8830610401324364
-2.0300000000000002,-0.8826907559781604
-2.02,-0.882313759974843
-2.0100000000000002,-0.8819299207319103
-2.0,-0.881539104013431
-1.99,-0.8811411726698695
-1.98,-0.8807359865680873
-1.97,-0.8803234025195517
-1.96,-0.8799032742067037
-1.95,-0.8794754521074398
-1.94,-0.8790397834176615
-1.93,-0.8785961119718436
-1.92,-0.878144278161573
-1.9100000000000001,-0.8776841188520077
-1.9000000000000001,-0.8772154672962058
-1.8900000000000001,-0.8767381530472724
-1.8800000000000001,-0.8762520018682737
-1.87,-0.8757568356398617
-1.86,-0.8752524722655599
-1.85,-0.8747387255746513
-1.84,-0.8742154052226145
-1.83,-0.8736823165890537
-1.82,-0.8731392606730607
-1.81,-0.872586033985957
-1.8,-0.8720224284413527
-1.79,-0.8714482312424671
-1.78,-0.8708632247666493
