Input,Network Output
-5.0,-0.8397930111500427
-4.99,-0.839792848852651
-4.98,-0.8397926827631162
-4.97,-0.8397925127928311
-4.96,-0.8397923388511185
-4.95,-0.8397921608451823
-4.94,-0.8397919786800576
-4.93,-0.8397917922585613
-4.92,-0.8397916014812388
-4.91,-0.8397914062463112
-4.9,-0.8397912064496225
-4.89,-0.8397910019845816
-4.88,-0.8397907927421072
-4.87,-0.8397905786105694
-4.86,-0.8397903594757291
-4.8500000000000005,-0.839790135220678
-4.84,-0.8397899057257763
-4.83,-0.8397896708685879
-4.82,-0.839789430523816
-4.8100000000000005,-0.8397891845632359
-4.8,-0.8397889328556265
-4.79,-0.8397886752667003
-4.78,-0.8397884116590317
-4.7700000000000005,-0.8397881418919841
-4.76,-0.8397878658216341
-4.75,-0.8397875833006954
-4.74,-0.8397872941784392
-4.73,-0.8397869983006154
-4.72,-0.8397866955093687
-4.71,-0.8397863856431552
-4.7,-0.8397860685366556
-4.69,-0.8397857440206877
-4.68,-0.8397854119221158
-4.67,-0.8397850720637575
-4.66,-0.8397847242642908
-4.65,-0.8397843683381558
-4.64,-0.8397840040954562
-4.63,-0.8397836313418584
-4.62,-0.8397832498784867
-4.61,-0.8397828595018187
-4.6000000000000005,-0.8397824600035749
-4.59,-0.8397820511706087
-4.58,-0.8397816327847926
-4.57,-0.8397812046229011
-4.5600000000000005,-0.8397807664564921
-4.55,-0.8397803180517849
-4.54,-0.839779859169535
-4.53,-0.839779389564907
-4.5200000000000005,-0.8397789089873436
-4.51,-0.8397784171804311
-4.5,-0.8397779138817643
-4.49,-0.8397773988228047
-4.48,-0.8397768717287379
-4.47,-0.8397763323183269
-4.46,-0.8397757803037618
-4.45,-0.8397752153905059
-4.44,-0.8397746372771393
-4.43,-0.8397740456551968
-4.42,-0.8397734402090041
-4.41,-0.8397728206155088
-4.4,-0.8397721865441081
-4.39,-0.8397715376564725
-4.38,-0.8397708736063642
-4.37,-0.8397701940394534
-4.36,-0.8397694985931285
-4.3500000000000005,-0.8397687868963026
-4.34,-0.8397680585692151
-4.33,-0.8397673132232291
-4.32,-0.8397665504606237
-4.3100000000000005,-0.839765769874382
-4.3,-0.8397649710479731
-4.29,-0.8397641535551303
-4.28,-0.839763316959623
-4.2700000000000005,-0.8397624608150235
-4.26,-0.8397615846644694
-4.25,-0.8397606880404185
-4.24,-0.8397597704643998
-4.23,-0.8397588314467579
-4.22,-0.8397578704863906
-4.21,-0.8397568870704828
-4.2,-0.8397558806742303
-4.19,-0.8397548507605619
-4.18,-0.8397537967798503
-4.17,-0.8397527181696202
-4.16,-0.8397516143542461
-4.15,-0.8397504847446462
-4.14,-0.8397493287379668
-4.13,-0.8397481457172604
-4.12,-0.8397469350511557
-4.11,-0.8397456960935208
-4.1,-0.8397444281831175
-4.09,-0.8397431306432477
-4.08,-0.8397418027813921
-4.07,-0.83974044388884
-4.0600000000000005,-0.8397390532403102
-4.05,-0.8397376300935635
