Input,Network Output
-3.5300000000000002,-0.9292267723594694
-3.52,-0.9291777115294426
-3.5100000000000002,-0.9291279499667449
-3.5,-0.9290774773536303
-3.49,-0.9290262832120385
-3.48,-0.9289743569008821
-3.47,-0.9289216876132832
-3.46,-0.9288682643737555
-3.45,-0.9288140760353348
-3.44,-0.9287591112766536
-3.43,-0.9287033585989588
-3.42,-0.9286468063230745
-3.41,-0.9285894425863036
-3.4,-0.9285312553392713
-3.39,-0.9284722323427068
-3.38,-0.9284123611641631
-3.37,-0.9283516291746725
-3.36,-0.9282900235453364
-3.35,-0.9282275312438499
-3.34,-0.928164139030957
-3.33,-0.9280998334568366
-3.3200000000000003,-0.928034600857417
-3.31,-0.9279684273506182
-3.3000000000000003,-0.9279012988325199
-3.29,-0.9278332009734518
-3.2800000000000002,-0.9277641192140084
-3.27,-0.9276940387609829
-3.2600000000000002,-0.9276229445832203
-3.25,-0.9275508214073866
-3.24,-0.9274776537136546
-3.23,-0.9274034257313006
-3.22,-0.9273281214342142
-3.21,-0.9272517245363159
-3.2,-0.927174218486882
-3.19,-0.9270955864657746
-3.18,-0.927015811378574
-3.17,-0.9269348758516122
-3.16,-0.9268527622269028
-3.15,-0.9267694525569693
-3.14,-0.9266849285995649
-3.13,-0.9265991718122835
-3.12,-0.92651216334706
-3.11,-0.9264238840445557
-3.1,-0.9263343144284268
-3.09,-0.9262434346994741
-3.08,-0.9261512247296696
-3.0700000000000003,-0.9260576640560578
-3.06,-0.92596273187453
-3.0500000000000003,-0.9258664070334662
-3.04,-0.9257686680272433
-3.0300000000000002,-0.9256694929896061
-3.02,-0.9255688596868971
-3.0100000000000002,-0.9254667455111428
-3.0,-0.9253631274729929
-2.99,-0.9252579821945076
-2.98,-0.9251512859017912
-2.97,-0.9250430144174676
-2.96,-0.9249331431529938
-2.95,-0.924821647100807
-2.94,-0.9247085008263031
-2.93,-0.9245936784596398
-2.92,-0.9244771536873636
-2.91,-0.9243588997438532
-2.9,-0.924238889402576
-2.89,-0.9241170949671551
-2.88,-0.923993488262238
-2.87,-0.9238680406241675
-2.86,-0.9237407228914447
-2.85,-0.9236115053949836
-2.84,-0.9234803579481489
-2.83,-0.9233472498365736
-2.82,-0.9232121498077503
-2.81,-0.9230750260603918
-2.8000000000000003,-0.922935846233552
-2.79,-0.9227945773955066
-2.7800000000000002,-0.9226511860323829
-2.77,-0.9225056380365351
-2.7600000000000002,-0.9223578986946577
-2.75,-0.9222079326756318
-2.74,-0.9220557040180966
-2.73,-0.9219011761177386
-2.72,-0.9217443117142953
-2.71,-0.9215850728782609
-2.7,-0.9214234209972911
-2.69,-0.9212593167622973
-2.68,-0.9210927201532232
-2.67,-0.9209235904244959
-2.66,-0.9207518860901435
-2.65,-0.9205775649085706
-2.64,-0.9204005838669832
-2.63,-0.9202208991654554
-2.62,-0.9200384662006269
-2.61,-0.9198532395490246
-2.6,-0.9196651729499963
-2.59,-0.9194742192882495
-2.58,-0.9192803305759829
-2.57,-0.919083457934604
-2.56,-0.9188835515760169
-2.5500000000000003,-0.9186805607834758
-2.54,-0.9184744338919894
-2.5300000000000002,-0.9182651182682653
-2.52,-0.9180525602901858
-2.5100000000000002,-0.917836705325799
-2.5,-0.9176174977118169
-2.49,-0.9173948807316067
-2.48,-0.9171687965926615
-2.47,-0.9169391864035407
-2.46,-0.9167059901502627
-2.45,-0.91646914667214
-2.44,-0.9162285936370399
-2.43,-0.9159842675160591
-2.42,-0.9157361035575954
-2.41,-0.9154840357608023
-2.4,-0.9152279968484122
-2.39,-0.914967918238911
-2.38,-0.9147037300180488
-2.37,-0.9144353609096698
-2.36,-0.9141627382458454
-2.35,-0.9138857879362923
-2.34,-0.9136044344370582
-2.33,-0.9133186007184584
-2.32,-0.9130282082322415
-2.31,-0.9127331768779701
-2.3000000000000003,-0.9124334249685916
-2.29,-0.9121288691951853
-2.2800000000000002,-0.91181942459086
-2.27,-0.9115050044937852
-2.2600000000000002,-0.9111855205093341
-2.25,-0.9108608824713145
-2.24,-0.9105309984022694
-2.23,-0.910195774472821
-2.22,-0.9098551149600379
-2.21,-0.9095089222048005
-2.2,-0.9091570965681413
-2.19,-0.9087995363865343
-2.18,-0.9084361379261114
-2.17,-0.908066795335777
-2.16,-0.9076914005991971
-2.15,-0.9073098434856348
-2.14,-0.9069220114996078
-2.13,-0.9065277898293367
-2.12,-0.9061270612939591
-2.11,-0.9057197062894804
-2.1,-0.9053056027334304
-2.09,-0.9048846260081995
-2.08,-0.9044566489030211
-2.07,-0.9040215415545725
-2.06,-0.9035791713861606
-2.05,-0.9031294030454643
-2.04,-0.9026720983407983
-2.0300000000000002,-0.9022071161758678
-2.02,-0.9017343124829813
-2.0100000000000002,-0.9012535401546876
-2.0,-0.9007646489738028
-1.99,-0.9002674855417958
-1.98,-0.8997618932054938
-1.97,-0.8992477119820766
-1.96,-0.8987247784823233
-1.95,-0.8981929258320751
-1.94,-0.8976519835918796
-1.93,-0.8971017776747806
-1.92,-0.8965421302622167
-1.9100000000000001,-0.895972859717993
-1.9000000000000001,-0.8953937805002885
-1.8900000000000001,-0.8948047030716646
-1.8800000000000001,-0.8942054338070355
-1.87,-0.8935957748995681
-1.86,-0.8929755242644694
-1.85,-0.8923444754406306
-1.84,-0.8917024174900897
-1.83,-0.891049134895276
-1.82,-0.8903844074540032
-1.81,-0.8897080101721754
-1.8,-0.8890197131541719
-1.79,-0.8883192814908779
-1.78,-0.8876064751453271
-1.77,-0.8868810488359268
-1.76,-0.8861427519172324
-1.75,-0.8853913282582434
-1.74,-0.8846265161181919
-1.73,-0.8838480480197972
-1.72,-0.8830556506199619
-1.71,-0.8822490445778847
-1.7,-0.8814279444205704
-1.69,-0.8805920584057174
-1.68,-0.8797410883819655
-1.67,-0.8788747296464903
-1.6600000000000001,-0.8779926707999333
-1.6500000000000001,-0.8770945935986592
-1.6400000000000001,-0.8761801728043357
-1.6300000000000001,-0.875249076030835
-1.62,-0.8743009635884598
-1.61,-0.8733354883254999
-1.6,-0.872352295467133
-1.59,-0.8713510224516852
-1.58,-0.8703312987642713
-1.57,-0.8692927457678479
-1.56,-0.8682349765317054
-1.55,-0.8671575956574467
-1.54,-0.8660601991024934
-1.53,-0.8649423740011786
-1.52,-0.863803698483486
-1.51,-0.8626437414915085
-1.5,-0.861462062593704
-1.49,-0.8602582117970397
-1.48,-0.8590317293571238
-1.47,-0.8577821455864354
-1.46,-0.8565089806607741
-1.45,-0.8552117444240639
-1.44,-0.8538899361916584
-1.43,-0.8525430445523068
-1.42,-0.8511705471689561
-1.41,-0.8497719105785808
-1.4000000000000001,-0.8483465899912433
-1.3900000000000001,-0.8468940290886096
-1.3800000000000001,-0.8454136598221607
-1.37,-0.8439049022113589
-1.36,-0.8423671641420474
-1.35,-0.8407998411653809
-1.34,-0.8392023162976127
-1.33,-0.8375739598210773
-1.32,-0.835914129086738
-1.31,-0.8342221683186917
-1.3,-0.8324974084210477
-1.29,-0.8307391667876283
-1.28,-0.8289467471149613
-1.27,-0.8271194392190706
-1.26,-0.8252565188565952
-1.25,-0.8233572475508067
-1.24,-0.8214208724231175
-1.23,-0.8194466260307196
-1.22,-0.8174337262110178
-1.21,-0.8153813759335636
-1.2,-0.8132887631602355
-1.19,-0.8111550607144454
-1.18,-0.8089794261601975
-1.17,-0.8067610016918603
-1.16,-0.8044989140355652
-1.1500000000000001,-0.8021922743631769
-1.1400000000000001,-0.7998401782198372
-1.1300000000000001,-0.7974417054661214
-1.12,-0.7949959202358965
-1.11,-0.7925018709110196
-1.1,-0.7899585901140582
-1.09,-0.7873650947202688
-1.08,-0.7847203858901131
-1.07,-0.7820234491236485
-1.06,-0.7792732543381696
-1.05,-0.7764687559705359
-1.04,-0.7736088931056647
-1.03,-0.7706925896327194
-1.02,-0.7677187544305705
-1.01,-0.7646862815841543
-1.0,-0.7615940506334017
-0.99,-0.7584409268564478
-0.98,-0.7552257615888855
-0.97,-0.7519473925808561
-0.96,-0.7486046443938129
-0.9500000000000001,-0.7451963288388292
-0.9400000000000001,-0.7417212454583468
-0.93,-0.7381781820532939
-0.92,-0.7345659152575212
-0.91,-0.730883211161522
-0.9,-0.72712882598741
-0.89,-0.7233015068171447
-0.88,-0.7193999923759784
-0.87,-0.7154230138731008
-0.86,-0.7113692959014363
-0.85,-0.7072375573985195
-0.84,-0.7030265126703484
-0.8300000000000001,-0.6987348724800592
-0.8200000000000001,-0.6943613452032141
-0.81,-0.6899046380514292
-0.8,-0.6853634583659814
-0.79,-0.6807365149829429
-0.78,-0.676022519671287
-0.77,-0.6712201886452805
-0.76,-0.6663282441523416
-0.75,-0.661345416137392
-0.74,-0.6562704439845561
-0.73,-0.6511020783368717
-0.72,-0.6458390829944745
-0.71,-0.6404802368914879
-0.7000000000000001,-0.6350243361516121
-0.6900000000000001,-0.6294701962221333
-0.68,-0.6238166540858037
-0.67,-0.6180625705497262
-0.66,-0.6122068326100673
-0.65,-0.6062483558910667
-0.64,-0.6001860871564644
-0.63,-0.5940190068910659
-0.62,-0.5877461319497872
-0.61,-0.5813665182710817
-0.6,-0.5748792636512323
-0.59,-0.5682835105755315
-0.58,-0.5615784491019071
-0.5700000000000001,-0.5547633197920769
-0.56,-0.5478374166848161
-0.55,-0.5408000903054323
-0.54,-0.5336507507050257
-0.53,-0.5263888705226082
-0.52,-0.5190139880626367
-0.51,-0.511525710380008
-0.5,-0.5039237163640536
-0.49,-0.49620775981257237
-0.48,-0.4883776724864555
-0.47000000000000003,-0.4804333671349818
-0.46,-0.47237484048141415
-0.45,-0.46420217615809845
-0.44,-0.4559155475798673
-0.43,-0.44751522074418887
-0.42,-0.4390015569461681
-0.41000000000000003,-0.4303750153962307
-0.4,-0.42163615572807567
-0.39,-0.4127856403843033
-0.38,-0.4038242368669935
-0.37,-0.3947528198404426
-0.36,-0.38557237307326814
-0.35000000000000003,-0.3762839912071538
-0.34,-0.3668888813396506
-0.33,-0.35738836440866717
-0.32,-0.34778387636657526
-0.31,-0.3380769691322371
-0.3,-0.32826931130972065
-0.29,-0.3183626886630128
-0.28,-0.3083590043366736
-0.27,-0.2982602788130873
-0.26,-0.28806864959776624
-0.25,-0.27778637062504513
-0.24,-0.26741581137746406
-0.23,-0.25695945571317635
-0.22,-0.24641990039682912
-0.21,-0.23579985333053857
-0.2,-0.22510213148282524
-0.19,-0.21432965851466457
-0.18,-0.20348546210315407
-0.17,-0.19257267096467554
-0.16,-0.18159451158084508
-0.15,-0.1705543046319778
-0.14,-0.1594554611442367
-0.13,-0.1483014783580834
-0.12,-0.1370959353270845
-0.11,-0.12584248825754354
-0.1,-0.1145448656008145
-0.09,-0.10320686291149415
-0.08,-0.09183233748598219
-0.07,-0.0804252027971213
-0.06,-0.06898942274178294
-0.05,-0.05752900571933041
-0.04,-0.0460479985598655
-0.03,-0.03455048032203773
-0.02,-0.02304055598095672
-0.01,-0.011522350027395989
0.0,0.0
0.01,0.011522350027395989
0.02,0.02304055598095672
0.03,0.03455048032203773
0.04,0.0460479985598655
0.05,0.05752900571933041
0.06,0.06898942274178294
0.07,0.0804252027971213
0.08,0.09183233748598219
0.09,0.10320686291149415
0.1,0.1145448656008145
0.11,0.12584248825754354
0.12,0.1370959353270845
0.13,0.1483014783580834
0.14,0.1594554611442367
0.15,0.1705543046319778
0.16,0.18159451158084508
0.17,0.19257267096467554
0.18,0.20348546210315407
0.19,0.21432965851466457
0.2,0.22510213148282524
0.21,0.23579985333053857
0.22,0.24641990039682912
0.23,0.25695945571317635
0.24,0.26741581137746406
0.25,0.27778637062504513
0.26,0.28806864959776624
0.27,0.2982602788130873
0.28,0.3083590043366736
0.29,0.3183626886630128
0.3,0.32826931130972065
0.31,0.3380769691322371
0.32,0.34778387636657526
0.33,0.35738836440866717
0.34,0.3668888813396506
0.35000000000000003,0.3762839912071538
0.36,0.38557237307326814
0.37,0.3947528198404426
0.38,0.4038242368669935
0.39,0.4127856403843033
0.4,0.42163615572807567
0.41000000000000003,0.4303750153962307
0.42,0.4390015569461681
0.43,0.44751522074418887
0.44,0.4559155475798673
0.45,0.46420217615809845
0.46,0.47237484048141415
0.47000000000000003,0.4804333671349818
0.48,0.4883776724864555
0.49,0.49620775981257237
0.5,0.5039237163640536
0.51,0.511525710380008
0.52,0.5190139880626367
0.53,0.5263888705226082
0.54,0.5336507507050257
0.55,0.5408000903054323
0.56,0.5478374166848161
0.5700000000000001,0.5547633197920769
0.58,0.5615784491019071
0.59,0.5682835105755315
0.6,0.5748792636512323
0.61,0.5813665182710817
0.62,0.5877461319497872
0.63,0.5940190068910659
0.64,0.6001860871564644
0.65,0.6062483558910667
0.66,0.6122068326100673
0.67,0.6180625705497262
0.68,0.6238166540858037
0.6900000000000001,0.6294701962221333
0.7000000000000001,0.6350243361516121
0.71,0.6404802368914879
0.72,0.6458390829944745
0.73,0.6511020783368717
0.74,0.6562704439845561
0.75,0.661345416137392
0.76,0.6663282441523416
0.77,0.6712201886452805
0.78,0.676022519671287
0.79,0.6807365149829429
0.8,0.6853634583659814
0.81,0.6899046380514292
0.8200000000000001,0.6943613452032141
0.8300000000000001,0.6987348724800592
0.84,0.7030265126703484
0.85,0.7072375573985195
0.86,0.7113692959014363
0.87,0.7154230138731008
0.88,0.7193999923759784
0.89,0.7233015068171447
0.9,0.72712882598741
0.91,0.730883211161522
0.92,0.7345659152575212
0.93,0.7381781820532939
0.9400000000000001,0.7417212454583468
0.9500000000000001,0.7451963288388292
0.96,0.7486046443938129
0.97,0.7519473925808561
0.98,0.7552257615888855
0.99,0.7584409268564478
1.0,0.7615940506334017
1.01,0.7646862815841543
1.02,0.7677187544305705
1.03,0.7706925896327194
1.04,0.7736088931056647
1.05,0.7764687559705359
1.06,0.7792732543381696
1.07,0.7820234491236485
1.08,0.7847203858901131
1.09,0.7873650947202688
1.1,0.7899585901140582
1.11,0.7925018709110196
1.12,0.7949959202358965
1.1300000000000001,0.7974417054661214
1.1400000000000001,0.7998401782198372
1.1500000000000001,0.8021922743631769
1.16,0.8044989140355652
1.17,0.8067610016918603
1.18,0.8089794261601975
1.19,0.8111550607144454
1.2,0.8132887631602355
1.21,0.8153813759335636
1.22,0.8174337262110178
1.23,0.8194466260307196
1.24,0.8214208724231175
1.25,0.8233572475508067
1.26,0.8252565188565952
1.27,0.8271194392190706
1.28,0.8289467471149613
1.29,0.8307391667876283
1.3,0.8324974084210477
1.31,0.8342221683186917
1.32,0.835914129086738
1.33,0.8375739598210773
1.34,0.8392023162976127
1.35,0.8407998411653809
1.36,0.8423671641420474
1.37,0.8439049022113589
1.3800000000000001,0.8454136598221607
1.3900000000000001,0.8468940290886096
1.4000000000000001,0.8483465899912433
1.41,0.8497719105785808
1.42,0.8511705471689561
1.43,0.8525430445523068
1.44,0.8538899361916584
1.45,0.8552117444240639
1.46,0.8565089806607741
1.47,0.8577821455864354
1.48,0.8590317293571238
1.49,0.8602582117970397
1.5,0.861462062593704
1.51,0.8626437414915085
1.52,0.863803698483486
1.53,0.8649423740011786
1.54,0.8660601991024934
1.55,0.8671575956574467
1.56,0.8682349765317054
1.57,0.8692927457678479
1.58,0.8703312987642713
1.59,0.8713510224516852
1.6,0.872352295467133
1.61,0.8733354883254999
1.62,0.8743009635884598
1.6300000000000001,0.875249076030835
1.6400000000000001,0.8761801728043357
1.6500000000000001,0.8770945935986592
1.6600000000000001,0.8779926707999333
1.67,0.8788747296464903
1.68,0.8797410883819655
1.69,0.8805920584057174
1.7,0.8814279444205704
1.71,0.8822490445778847
1.72,0.8830556506199619
1.73,0.8838480480197972
1.74,0.8846265161181919
1.75,0.8853913282582434
1.76,0.8861427519172324
1.77,0.8868810488359268
1.78,0.8876064751453271
1.79,0.8883192814908779
1.8,0.8890197131541719
1.81,0.8897080101721754
1.82,0.8903844074540032
1.83,0.891049134895276
1.84,0.8917024174900897
1.85,0.8923444754406306
1.86,0.8929755242644694
1.87,0.8935957748995681
1.8800000000000001,0.8942054338070355
1.8900000000000001,0.8948047030716646
1.9000000000000001,0.8953937805002885
1.9100000000000001,0.895972859717993
1.92,0.8965421302622167
1.93,0.8971017776747806
1.94,0.8976519835918796
1.95,0.8981929258320751
1.96,0.8987247784823233
1.97,0.8992477119820766
1.98,0.8997618932054938
1.99,0.9002674855417958
2.0,0.9007646489738028
2.0100000000000002,0.9012535401546876
2.02,0.9017343124829813
2.0300000000000002,0.9022071161758678
2.04,0.9026720983407983
2.05,0.9031294030454643
2.06,0.9035791713861606
2.07,0.9040215415545725
2.08,0.9044566489030211
2.09,0.9048846260081995
2.1,0.9053056027334304
2.11,0.9057197062894804
2.12,0.9061270612939591
2.13,0.9065277898293367
2.14,0.9069220114996078
2.15,0.9073098434856348
2.16,0.9076914005991971
2.17,0.908066795335777
2.18,0.9084361379261114
2.19,0.9087995363865343
2.2,0.9091570965681413
2.21,0.9095089222048005
2.22,0.9098551149600379
2.23,0.910195774472821
2.24,0.9105309984022694
2.25,0.9108608824713145
2.2600000000000002,0.9111855205093341
2.27,0.9115050044937852
2.2800000000000002,0.91181942459086
2.29,0.9121288691951853
2.3000000000000003,0.9124334249685916
2.31,0.9127331768779701
2.32,0.9130282082322415
2.33,0.9133186007184584
2.34,0.9136044344370582
2.35,0.9138857879362923
2.36,0.9141627382458454
2.37,0.9144353609096698
2.38,0.9147037300180488
2.39,0.914967918238911
2.4,0.9152279968484122
2.41,0.9154840357608023
2.42,0.9157361035575954
2.43,0.9159842675160591
2.44,0.9162285936370399
2.45,0.91646914667214
2.46,0.9167059901502627
2.47,0.9169391864035407
2.48,0.9171687965926615
2.49,0.9173948807316067
2.5,0.9176174977118169
2.5100000000000002,0.917836705325799
2.52,0.9180525602901858
2.5300000000000002,0.9182651182682653
2.54,0.9184744338919894
2.5500000000000003,0.9186805607834758
2.56,0.9188835515760169
2.57,0.919083457934604
2.58,0.9192803305759829
2.59,0.9194742192882495
2.6,0.9196651729499963
2.61,0.9198532395490246
2.62,0.9200384662006269
2.63,0.9202208991654554
2.64,0.9204005838669832
2.65,0.9205775649085706
2.66,0.9207518860901435
2.67,0.9209235904244959
2.68,0.9210927201532232
2.69,0.9212593167622973
2.7,0.9214234209972911
2.71,0.9215850728782609
2.72,0.9217443117142953
2.73,0.9219011761177386
2.74,0.9220557040180966
2.75,0.9222079326756318
2.7600000000000002,0.9223578986946577
2.77,0.9225056380365351
2.7800000000000002,0.9226511860323829
2.79,0.9227945773955066
2.8000000000000003,0.922935846233552
2.81,0.9230750260603918
2.82,0.9232121498077503
2.83,0.9233472498365736
2.84,0.9234803579481489
2.85,0.9236115053949836
2.86,0.9237407228914447
2.87,0.9238680406241675
2.88,0.923993488262238
2.89,0.9241170949671551
2.9,0.924238889402576
2.91,0.9243588997438532
2.92,0.9244771536873636
2.93,0.9245936784596398
2.94,0.9247085008263031
2.95,0.924821647100807
2.96,0.9249331431529938
2.97,0.9250430144174676
2.98,0.9251512859017912
2.99,0.9252579821945076
3.0,0.9253631274729929
3.0100000000000002,0.9254667455111428
3.02,0.9255688596868971
3.0300000000000002,0.9256694929896061
3.04,0.9257686680272433
3.0500000000000003,0.9258664070334662
3.06,0.92596273187453
3.0700000000000003,0.9260576640560578
3.08,0.9261512247296696
3.09,0.9262434346994741
3.1,0.9263343144284268
3.11,0.9264238840445557
3.12,0.92651216334706
3.13,0.9265991718122835
3.14,0.9266849285995649
3.15,0.9267694525569693
3.16,0.9268527622269028
3.17,0.9269348758516122
3.18,0.927015811378574
3.19,0.9270955864657746
3.2,0.927174218486882
3.21,0.9272517245363159
3.22,0.9273281214342142
3.23,0.9274034257313006
3.24,0.9274776537136546
3.25,0.9275508214073866
3.2600000000000002,0.9276229445832203
3.27,0.9276940387609829
3.2800000000000002,0.9277641192140084
3.29,0.9278332009734518
3.3000000000000003,0.9279012988325199
3.31,0.9279684273506182
3.3200000000000003,0.928034600857417
3.33,0.9280998334568366
3.34,0.928164139030957
3.35,0.9282275312438499
3.36,0.9282900235453364
3.37,0.9283516291746725
3.38,0.9284123611641631
3.39,0.9284722323427068
3.4,0.9285312553392713
3.41,0.9285894425863036
3.42,0.9286468063230745
3.43,0.9287033585989588
3.44,0.9287591112766536
3.45,0.9288140760353348
3.46,0.9288682643737555
3.47,0.9289216876132832
3.48,0.9289743569008821
3.49,0.9290262832120385
3.5,0.9290774773536303
3.5100000000000002,0.9291279499667449
3.52,0.9291777115294426
3.5300000000000002,0.9292267723594694
3.54,0.9292751426169192
3.5500000000000003,0.9293228323068473
3.56,0.9293698512818341
3.5700000000000003,0.929416209244503
3.58,0.9294619157499912
3.59,0.9295069802083755
3.6,0.9295514118870531
3.61,0.9295952199130801
3.62,0.9296384132754656
3.63,0.9296810008274257
3.64,0.9297229912885957
3.65,0.9297643932472031
3.66,0.9298052151622
3.67,0.9298454653653585
3.68,0.9298851520633277
3.69,0.9299242833396538
3.7,0.9299628671567645
3.71,0.9300009113579175
3.72,0.9300384236691148
3.73,0.9300754117009824
3.74,0.9301118829506173
3.75,0.9301478448034013
3.7600000000000002,0.9301833045347835
3.77,0.9302182693120301
3.7800000000000002,0.9302527461959453
3.79,0.9302867421425605
3.8000000000000003,0.9303202640047948
3.81,0.9303533185340861
3.8200000000000003,0.9303859123819942
3.83,0.9304180521017754
3.84,0.9304497441499306
3.85,0.9304809948877267
3.86,0.9305118105826903
3.87,0.9305421974100772
3.88,0.9305721614543165
3.89,0.9306017087104291
3.9,0.9306308450854226
3.91,0.9306595763996622
3.92,0.9306879083882182
3.93,0.930715846702191
3.94,0.9307433969100125
3.95,0.9307705644987269
3.96,0.9307973548752492
3.97,0.9308237733676019
3.98,0.9308498252261324
3.99,0.9308755156247077
4.0,0.9309008496618919
4.01,0.9309258323621014
4.0200000000000005,0.9309504686767425
4.03,0.930974763485329
4.04,0.9309987215965826
4.05,0.931022347749513
4.0600000000000005,0.9310456466144821
4.07,0.9310686227942494
4.08,0.9310912808250007
4.09,0.9311136251773595
4.1,0.9311356602573821
4.11,0.9311573904075364
4.12,0.931178819907664
4.13,0.9311999529759278
4.14,0.9312207937697426
4.15,0.9312413463866925
4.16,0.9312616148654312
4.17,0.9312816031865693
4.18,0.9313013152735466
4.19,0.9313207549934908
4.2,0.9313399261580609
4.21,0.9313588325242798
4.22,0.9313774777953496
4.23,0.931395865621458
4.24,0.9314139996005686
4.25,0.9314318832791999
4.26,0.9314495201531923
4.2700000000000005,0.9314669136684612
4.28,0.9314840672217402
4.29,0.931500984161311
4.3,0.9315176677877222
4.3100000000000005,0.9315341213544966
4.32,0.9315503480688279
4.33,0.9315663510922653
4.34,0.9315821335413881
4.3500000000000005,0.9315976984884702
4.36,0.9316130489621325
4.37,0.9316281879479864
4.38,0.9316431183892673
4.39,0.9316578431874568
4.4,0.9316723652028974
4.41,0.9316866872553953
4.42,0.931700812124815
4.43,0.9317147425516654
4.44,0.9317284812376747
4.45,0.9317420308463586
4.46,0.9317553940035781
4.47,0.9317685732980896
4.48,0.931781571282086
4.49,0.9317943904717303
4.5,0.9318070333476791
4.51,0.9318195023556007
4.5200000000000005,0.9318317999066829
4.53,0.9318439283781341
4.54,0.9318558901136774
4.55,0.9318676874240351
4.5600000000000005,0.931879322587408
4.57,0.9318907978499461
4.58,0.9319021154262124
