Input,Network Output
-5.0,-0.9370393618934973
-4.99,-0.9370321702438076
-4.98,-0.9370248816322486
-4.97,-0.9370174947439679
-4.96,-0.9370100082460799
-4.95,-0.937002420787413
-4.94,-0.9369947309982533
-4.93,-0.9369869374900839
-4.92,-0.9369790388553215
-4.91,-0.9369710336670485
-4.9,-0.9369629204787406
-4.89,-0.936954697823992
-4.88,-0.9369463642162343
-4.87,-0.9369379181484543
-4.86,-0.936929358092904
-4.8500000000000005,-0.9369206825008097
-4.84,-0.936911889802075
-4.83,-0.936902978404979
-4.82,-0.9368939466958722
-4.8100000000000005,-0.9368847930388653
-4.8,-0.936875515775515
-4.79,-0.9368661132245052
-4.78,-0.9368565836813223
-4.7700000000000005,-0.936846925417927
-4.76,-0.9368371366824204
-4.75,-0.9368272156987051
-4.74,-0.9368171606661418
-4.73,-0.9368069697592007
-4.72,-0.9367966411271066
-4.71,-0.9367861728934805
-4.7,-0.9367755631559744
-4.69,-0.9367648099859011
-4.68,-0.9367539114278585
-4.67,-0.936742865499348
-4.66,-0.9367316701903879
-4.65,-0.93672032346312
-4.64,-0.9367088232514102
-4.63,-0.9366971674604445
-4.62,-0.9366853539663172
-4.61,-0.9366733806156141
-4.6000000000000005,-0.9366612452249881
-4.59,-0.9366489455807298
-4.58,-0.9366364794383304
-4.57,-0.9366238445220388
-4.5600000000000005,-0.9366110385244111
-4.55,-0.9365980591058537
-4.54,-0.9365849038941596
-4.53,-0.9365715704840374
-4.5200000000000005,-0.9365580564366321
-4.51,-0.9365443592790409
-4.5,-0.9365304765038187
-4.49,-0.936516405568478
-4.48,-0.9365021438949805
-4.47,-0.9364876888692204
-4.46,-0.9364730378405004
-4.45,-0.9364581881209987
-4.44,-0.9364431369852287
-4.43,-0.9364278816694898
-4.42,-0.9364124193713091
-4.41,-0.9363967472488757
-4.4,-0.9363808624204648
-4.39,-0.9363647619638535
-4.38,-0.9363484429157275
-4.37,-0.9363319022710779
-4.36,-0.9363151369825891
-4.3500000000000005,-0.9362981439600166
-4.34,-0.9362809200695557
-4.33,-0.9362634621331987
-4.32,-0.9362457669280839
-4.3100000000000005,-0.9362278311858326
-4.3,-0.9362096515918764
-4.29,-0.9361912247847737
-4.28,-0.9361725473555147
-4.2700000000000005,-0.9361536158468164
-4.26,-0.9361344267524051
-4.25,-0.9361149765162884
-4.24,-0.9360952615320143
-4.23,-0.9360752781419199
-4.22,-0.9360550226363669
-4.21,-0.9360344912529643
-4.2,-0.9360136801757805
-4.19,-0.93599258553454
-4.18,-0.9359712034038093
-4.17,-0.9359495298021681
-4.16,-0.9359275606913675
-4.15,-0.9359052919754747
-4.14,-0.9358827195000026
-4.13,-0.9358598390510269
-4.12,-0.935836646354287
-4.11,-0.9358131370742726
-4.1,-0.9357893068132959
-4.09,-0.9357651511105474
-4.08,-0.9357406654411368
-4.07,-0.9357158452151173
-4.0600000000000005,-0.9356906857764947
-4.05,-0.9356651824022186
-4.04,-0.9356393303011579
-4.03,-0.9356131246130583
-4.0200000000000005,-0.9355865604074833
-4.01,-0.9355596326827359
-4.0,-0.9355323363647635
-3.99,-0.9355046663060438
-3.98,-0.9354766172844514
-3.97,-0.9354481840021062
-3.96,-0.9354193610842007
-3.95,-0.935390143077809
-3.94,-0.9353605244506746
-3.93,-0.9353304995899769
-3.92,-0.9353000628010777
-3.91,-0.9352692083062453
-3.9,-0.9352379302433574
-3.89,-0.9352062226645806
-3.88,-0.935174079535028
-3.87,-0.9351414947313925
-3.86,-0.9351084620405576
-3.85,-0.9350749751581833
-3.84,-0.9350410276872666
-3.83,-0.9350066131366785
-3.8200000000000003,-0.9349717249196738
-3.81,-0.9349363563523757
-3.8000000000000003,-0.9349005006522327
-3.79,-0.9348641509364495
-3.7800000000000002,-0.934827300220389
-3.77,-0.9347899414159466
-3.7600000000000002,-0.9347520673298957
-3.75,-0.9347136706622023
-3.74,-0.9346747440043122
-3.73,-0.9346352798374046
-3.72,-0.934595270530616
-3.71,-0.9345547083392323
-3.7,-0.9345135854028469
-3.69,-0.9344718937434875
-3.68,-0.9344296252637065
-3.67,-0.9343867717446392
-3.66,-0.9343433248440248
-3.65,-0.934299276094192
-3.64,-0.9342546169000083
-3.63,-0.9342093385367901
-3.62,-0.9341634321481762
-3.61,-0.9341168887439606
-3.6,-0.9340696991978863
-3.59,-0.9340218542453977
-3.58,-0.9339733444813519
-3.5700000000000003,-0.9339241603576858
-3.56,-0.9338742921810416
-3.5500000000000003,-0.9338237301103472
-3.54,-0.9337724641543508
-3.5300000000000002,-0.9337204841691091
-3.52,-0.9336677798554294
-3.5100000000000002,-0.9336143407562619
-3.5,-0.9335601562540433
-3.49,-0.9335052155679903
-3.48,-0.9334495077513407
-3.47,-0.9333930216885431
-3.46,-0.9333357460923913
-3.45,-0.9332776695011054
-3.44,-0.9332187802753554
-3.43,-0.933159066595229
-3.42,-0.9330985164571385
-3.41,-0.9330371176706707
-3.4,-0.9329748578553735
-3.39,-0.9329117244374805
-3.38,-0.9328477046465725
-3.37,-0.9327827855121725
-3.36,-0.9327169538602752
-3.35,-0.932650196309807
-3.34,-0.9325824992690173
-3.33,-0.9325138489317983
-3.3200000000000003,-0.9324442312739316
-3.31,-0.9323736320492604
-3.3000000000000003,-0.9323020367857859
-3.29,-0.9322294307816859
-3.2800000000000002,-0.9321557991012527
-3.27,-0.932081126570751
-3.2600000000000002,-0.932005397774192
-3.25,-0.9319285970490221
-3.24,-0.9318507084817249
-3.23,-0.9317717159033341
-3.22,-0.9316916028848556
-3.21,-0.931610352732596
-3.2,-0.9315279484833957
-3.19,-0.9314443728997661
-3.18,-0.931359608464925
-3.17,-0.9312736373777317
-3.16,-0.9311864415475172
-3.15,-0.9310980025888069
-3.14,-0.9310083018159365
-3.13,-0.9309173202375537
-3.12,-0.9308250385510067
-3.11,-0.9307314371366164
-3.1,-0.9306364960518276
-3.09,-0.9305401950252393
-3.08,-0.9304425134505084
-3.0700000000000003,-0.9303434303801259
-3.06,-0.930242924519062
-3.0500000000000003,-0.9301409742182765
-3.04,-0.930037557468092
-3.0300000000000002,-0.9299326518914267
-3.02,-0.9298262347368826
-3.0100000000000002,-0.9297182828716868
-3.0,-0.9296087727744817
-2.99,-0.9294976805279611
-2.98,-0.9293849818113479
-2.97,-0.9292706518927097
-2.96,-0.9291546656211098
-2.95,-0.9290369974185866
-2.94,-0.9289176212719618
-2.93,-0.9287965107244682
