Input,Network Output
-5.0,-0.9054435104767863
-4.99,-0.905440649331746
-4.98,-0.9054377418339038
-4.97,-0.9054347872314329
-4.96,-0.9054317847602827
-4.95,-0.9054287336439808
-4.94,-0.9054256330934287
-4.93,-0.9054224823066963
-4.92,-0.905419280468812
-4.91,-0.9054160267515498
-4.9,-0.9054127203132121
-4.89,-0.9054093602984099
-4.88,-0.9054059458378392
-4.87,-0.9054024760480525
-4.86,-0.9053989500312282
-4.8500000000000005,-0.9053953668749353
-4.84,-0.9053917256518942
-4.83,-0.9053880254197341
-4.82,-0.9053842652207451
-4.8100000000000005,-0.9053804440816282
-4.8,-0.9053765610132393
-4.79,-0.9053726150103298
-4.78,-0.905368605051283
-4.7700000000000005,-0.905364530097846
-4.76,-0.9053603890948566
-4.75,-0.9053561809699663
-4.74,-0.9053519046333596
-4.73,-0.9053475589774654
-4.72,-0.9053431428766685
-4.71,-0.9053386551870112
-4.7,-0.9053340947458938
-4.69,-0.905329460371768
-4.68,-0.9053247508638267
-4.67,-0.9053199650016865
-4.66,-0.9053151015450672
-4.65,-0.9053101592334649
-4.64,-0.9053051367858194
-4.63,-0.9053000329001762
-4.62,-0.9052948462533441
-4.61,-0.9052895755005445
-4.6000000000000005,-0.9052842192750576
-4.59,-0.905278776187861
-4.58,-0.9052732448272629
-4.57,-0.9052676237585285
-4.5600000000000005,-0.9052619115235012
-4.55,-0.9052561066402168
-4.54,-0.9052502076025111
-4.53,-0.9052442128796213
-4.5200000000000005,-0.9052381209157805
-4.51,-0.9052319301298059
-4.5,-0.9052256389146788
-4.49,-0.9052192456371194
-4.48,-0.9052127486371528
-4.47,-0.9052061462276689
-4.46,-0.9051994366939735
-4.45,-0.9051926182933334
-4.44,-0.9051856892545136
-4.43,-0.9051786477773052
-4.42,-0.9051714920320467
-4.41,-0.9051642201591374
-4.4,-0.9051568302685421
-4.39,-0.9051493204392862
-4.38,-0.9051416887189452
-4.37,-0.9051339331231228
-4.36,-0.9051260516349218
-4.3500000000000005,-0.9051180422044045
-4.34,-0.9051099027480461
-4.33,-0.9051016311481771
-4.32,-0.9050932252524168
-4.3100000000000005,-0.9050846828730968
-4.3,-0.905076001786676
-4.29,-0.9050671797331437
-4.28,-0.905058214415414
-4.2700000000000005,-0.9050491034987094
-4.26,-0.905039844609934
-4.25,-0.9050304353370358
-4.24,-0.905020873228358
-4.23,-0.9050111557919801
-4.22,-0.905001280495046
-4.21,-0.904991244763083
-4.2,-0.9049810459793065
-4.19,-0.9049706814839149
-4.18,-0.9049601485733716
-4.17,-0.9049494444996738
-4.16,-0.9049385664696107
-4.15,-0.9049275116440069
-4.14,-0.9049162771369539
-4.13,-0.9049048600150286
-4.12,-0.9048932572964973
-4.11,-0.9048814659505064
-4.1,-0.9048694828962597
-4.09,-0.9048573050021809
-4.08,-0.9048449290850608
-4.07,-0.9048323519091916
-4.0600000000000005,-0.9048195701854851
-4.05,-0.9048065805705746
-4.04,-0.9047933796659032
-4.03,-0.9047799640167948
-4.0200000000000005,-0.9047663301115096
-4.01,-0.9047524743802824
-4.0,-0.904738393194345
-3.99,-0.9047240828649309
-3.98,-0.9047095396422626
-3.97,-0.9046947597145218
-3.96,-0.9046797392068002
-3.95,-0.9046644741800336
-3.94,-0.9046489606299156
-3.93,-0.9046331944857936
-3.92,-0.904617171609544
-3.91,-0.9046008877944289
-3.9,-0.9045843387639316
-3.89,-0.9045675201705714
-3.88,-0.9045504275946987
-3.87,-0.9045330565432673
-3.86,-0.9045154024485857
-3.85,-0.9044974606670457
-3.84,-0.9044792264778289
-3.83,-0.9044606950815894
-3.8200000000000003,-0.9044418615991147
-3.81,-0.9044227210699592
-3.8000000000000003,-0.9044032684510579
-3.79,-0.9043834986153112
-3.7800000000000002,-0.9043634063501463
-3.77,-0.9043429863560525
-3.7600000000000002,-0.9043222332450899
-3.75,-0.9043011415393714
-3.74,-0.9042797056695169
-3.73,-0.9042579199730797
-3.72,-0.9042357786929457
-3.71,-0.9042132759757006
-3.7,-0.9041904058699708
-3.69,-0.9041671623247322
-3.68,-0.9041435391875874
-3.67,-0.9041195302030146
-3.66,-0.9040951290105811
-3.65,-0.904070329143126
-3.64,-0.904045124024909
-3.63,-0.9040195069697254
-3.62,-0.9039934711789862
-3.61,-0.9039670097397633
-3.6,-0.9039401156227975
-3.59,-0.9039127816804715
