Input,Network Output
-5.0,-0.969908540626478
-4.99,-0.9698934791282353
-4.98,-0.9698782564483409
-4.97,-0.9698628708034613
-4.96,-0.9698473203893364
-4.95,-0.9698316033805112
-4.94,-0.9698157179300616
-4.93,-0.9697996621693176
-4.92,-0.9697834342075814
-4.91,-0.9697670321318422
-4.9,-0.9697504540064867
-4.89,-0.9697336978730041
-4.88,-0.9697167617496889
-4.87,-0.9696996436313374
-4.86,-0.9696823414889406
-4.8500000000000005,-0.9696648532693726
-4.84,-0.9696471768950741
-4.83,-0.9696293102637307
-4.82,-0.9696112512479478
-4.8100000000000005,-0.969592997694919
-4.8,-0.9695745474260906
-4.79,-0.969555898236821
-4.78,-0.9695370478960339
-4.7700000000000005,-0.9695179941458677
-4.76,-0.9694987347013189
-4.75,-0.9694792672498797
-4.74,-0.9694595894511712
-4.73,-0.9694396989365697
-4.72,-0.9694195933088282
-4.71,-0.969399270141692
-4.7,-0.969378726979508
-4.69,-0.9693579613368281
-4.68,-0.9693369706980072
-4.67,-0.9693157525167938
-4.66,-0.9692943042159154
-4.65,-0.9692726231866569
-4.64,-0.9692507067884317
-4.63,-0.9692285523483485
-4.62,-0.9692061571607683
-4.61,-0.9691835184868569
-4.6000000000000005,-0.9691606335541292
-4.59,-0.9691374995559863
-4.58,-0.969114113651246
-4.57,-0.9690904729636655
-4.5600000000000005,-0.9690665745814562
-4.55,-0.9690424155567916
-4.54,-0.9690179929053069
-4.53,-0.9689933036055904
-4.5200000000000005,-0.9689683445986677
-4.51,-0.968943112787476
-4.5,-0.9689176050363327
-4.49,-0.9688918181703923
-4.48,-0.9688657489750967
-4.47,-0.968839394195616
-4.46,-0.9688127505362807
-4.45,-0.9687858146600034
-4.44,-0.9687585831876927
-4.43,-0.9687310526976569
-4.42,-0.9687032197249978
-4.41,-0.9686750807609948
-4.4,-0.9686466322524789
-4.39,-0.9686178706011965
-4.38,-0.9685887921631626
-4.37,-0.9685593932480039
-4.36,-0.9685296701182895
-4.3500000000000005,-0.9684996189888532
-4.34,-0.9684692360261014
-4.33,-0.9684385173473121
-4.32,-0.9684074590199212
-4.3100000000000005,-0.9683760570607962
-4.3,-0.9683443074354993
-4.29,-0.9683122060575365
-4.28,-0.9682797487875957
-4.2700000000000005,-0.9682469314327709
-4.26,-0.9682137497457729
-4.25,-0.9681801994241286
-4.24,-0.9681462761093647
-4.23,-0.9681119753861782
-4.22,-0.9680772927815935
-4.21,-0.9680422237641039
-4.2,-0.9680067637427998
-4.19,-0.9679709080664807
-4.18,-0.9679346520227523
-4.17,-0.9678979908371091
-4.16,-0.9678609196719996
-4.15,-0.9678234336258763
-4.14,-0.9677855277322294
-4.13,-0.9677471969586029
-4.12,-0.9677084362055947
-4.11,-0.967669240305838
-4.1,-0.967629604022966
-4.09,-0.9675895220505583
-4.08,-0.9675489890110678
-4.07,-0.9675079994547304
-4.0600000000000005,-0.9674665478584547
-4.05,-0.9674246286246908
-4.04,-0.9673822360802822
-4.03,-0.9673393644752939
-4.0200000000000005,-0.9672960079818222
-4.01,-0.9672521606927825
-4.0,-0.9672078166206748
-3.99,-0.967162969696328
-3.98,-0.9671176137676217
-3.97,-0.9670717425981848
-3.96,-0.9670253498660702
-3.95,-0.966978429162407
-3.94,-0.9669309739900264
-3.93,-0.9668829777620648
-3.92,-0.9668344338005403
-3.91,-0.9667853353349035
-3.9,-0.9667356755005619
-3.89,-0.9666854473373782
-3.88,-0.9666346437881395
-3.87,-0.9665832576970002
-3.86,-0.9665312818078952
-3.85,-0.9664787087629245
-3.84,-0.9664255311007071
-3.83,-0.9663717412547059
-3.8200000000000003,-0.9663173315515208
-3.81,-0.9662622942091493
-3.8000000000000003,-0.966206621335217
-3.79,-0.9661503049251723
-3.7800000000000002,-0.9660933368604506
-3.77,-0.9660357089066011
-3.7600000000000002,-0.9659774127113804
-3.75,-0.9659184398028102
-3.74,-0.9658587815871974
-3.73,-0.965798429347118
-3.72,-0.9657373742393625
-3.71,-0.965675607292842
-3.7,-0.9656131194064556
-3.69,-0.9655499013469161
-3.68,-0.9654859437465357
-3.67,-0.9654212371009678
-3.66,-0.9653557717669071
-3.65,-0.9652895379597449
-3.64,-0.9652225257511797
-3.63,-0.9651547250667818
-3.62,-0.9650861256835109
-3.61,-0.9650167172271863
-3.6,-0.9649464891699069
-3.59,-0.9648754308274234
-3.58,-0.9648035313564575
-3.5700000000000003,-0.9647307797519692
-3.56,-0.9646571648443729
-3.5500000000000003,-0.9645826752966965
-3.54,-0.9645072996016864
-3.5300000000000002,-0.9644310260788556
-3.52,-0.9643538428714741
-3.5100000000000002,-0.9642757379434995
-3.5,-0.9641966990764474
-3.49,-0.9641167138662008
-3.48,-0.9640357697197549
-3.47,-0.9639538538518991
-3.46,-0.9638709532818317
-3.45,-0.9637870548297088
-3.44,-0.9637021451131228
-3.43,-0.9636162105435124
-3.42,-0.9635292373224993
-3.41,-0.9634412114381529
-3.4,-0.9633521186611791
-3.39,-0.9632619445410331
-3.38,-0.9631706744019538
-3.37,-0.9630782933389185
-3.36,-0.9629847862135151
-3.35,-0.9628901376497324
-3.34,-0.9627943320296632
-3.33,-0.9626973534891217
-3.3200000000000003,-0.962599185913171
-3.31,-0.96249981293156
-3.3000000000000003,-0.9623992179140668
-3.29,-0.9622973839657474
-3.2800000000000002,-0.9621942939220864
-3.27,-0.96208993034405
-3.2600000000000002,-0.9619842755130348
-3.25,-0.9618773114257155
-3.24,-0.9617690197887845
-3.23,-0.9616593820135839
-3.22,-0.9615483792106266
-3.21,-0.9614359921840034
-3.2,-0.9613222014256753
-3.19,-0.9612069871096455
-3.18,-0.9610903290860124
-3.17,-0.960972206874898
-3.16,-0.960852599660248
-3.15,-0.9607314862835056
-3.14,-0.9606088452371501
-3.13,-0.9604846546581018
-3.12,-0.9603588923209889
-3.11,-0.9602315356312708
-3.1,-0.9601025616182194
-3.09,-0.9599719469277509
-3.08,-0.9598396678151071
-3.0700000000000003,-0.9597057001373817
-3.06,-0.9595700193458888
-3.0500000000000003,-0.9594326004783703
-3.04,-0.9592934181510366
-3.0300000000000002,-0.95915244655044
-3.02,-0.9590096594251738
-3.0100000000000002,-0.9588650300773962
-3.0,-0.9587185313541722
-2.99,-0.9585701356386315
-2.98,-0.9584198148409374
-2.97,-0.9582675403890621
-2.96,-0.9581132832193647
-2.95,-0.9579570137669675
