Input,Network Output
-5.0,-0.9621690849508195
-4.99,-0.9621560420416629
-4.98,-0.9621428510490387
-4.97,-0.9621295102549526
-4.96,-0.9621160179206678
-4.95,-0.9621023722864371
-4.94,-0.9620885715712313
-4.93,-0.9620746139724632
-4.92,-0.9620604976657077
-4.91,-0.9620462208044183
-4.9,-0.9620317815196388
-4.89,-0.9620171779197119
-4.88,-0.9620024080899822
-4.87,-0.9619874700924964
-4.86,-0.9619723619656977
-4.8500000000000005,-0.9619570817241168
-4.84,-0.9619416273580579
-4.83,-0.9619259968332803
-4.82,-0.9619101880906751
-4.8100000000000005,-0.9618941990459375
-4.8,-0.9618780275892341
-4.79,-0.9618616715848651
-4.78,-0.9618451288709218
-4.7700000000000005,-0.961828397258939
-4.76,-0.9618114745335421
-4.75,-0.9617943584520892
-4.74,-0.9617770467443073
-4.73,-0.9617595371119241
-4.72,-0.961741827228293
-4.71,-0.9617239147380139
-4.7,-0.9617057972565467
-4.69,-0.9616874723698207
-4.68,-0.9616689376338367
-4.67,-0.9616501905742637
-4.66,-0.9616312286860299
-4.65,-0.9616120494329066
-4.64,-0.9615926502470861
-4.63,-0.9615730285287538
-4.62,-0.9615531816456528
-4.61,-0.9615331069326429
-4.6000000000000005,-0.9615128016912513
-4.59,-0.961492263189218
-4.58,-0.9614714886600334
-4.57,-0.961450475302469
-4.5600000000000005,-0.9614292202801002
-4.55,-0.9614077207208234
-4.54,-0.9613859737163627
-4.53,-0.9613639763217725
-4.5200000000000005,-0.9613417255549291
-4.51,-0.9613192183960168
-4.5,-0.961296451787004
-4.49,-0.9612734226311126
-4.48,-0.9612501277922783
-4.47,-0.9612265640946024
-4.46,-0.9612027283217952
-4.45,-0.9611786172166101
-4.44,-0.96115422748027
-4.43,-0.9611295557718821
-4.42,-0.9611045987078465
-4.41,-0.9610793528612526
-4.4,-0.9610538147612676
-4.39,-0.9610279808925145
-4.38,-0.9610018476944399
-4.37,-0.960975411560672
-4.36,-0.9609486688383684
-4.3500000000000005,-0.9609216158275524
-4.34,-0.9608942487804399
-4.33,-0.9608665639007543
-4.32,-0.9608385573430303
-4.3100000000000005,-0.9608102252119068
-4.3,-0.9607815635614082
-4.29,-0.9607525683942132
-4.28,-0.9607232356609128
-4.2700000000000005,-0.9606935612592543
-4.26,-0.9606635410333751
-4.25,-0.9606331707730215
-4.24,-0.9606024462127558
-4.23,-0.9605713630311506
-4.22,-0.9605399168499685
-4.21,-0.9605081032333287
-4.2,-0.9604759176868595
-4.19,-0.9604433556568371
-4.18,-0.9604104125293094
-4.17,-0.9603770836292042
-4.16,-0.9603433642194245
-4.15,-0.9603092494999266
-4.14,-0.9602747346067827
-4.13,-0.960239814611229
-4.12,-0.9602044845186954
-4.11,-0.9601687392678211
-4.1,-0.9601325737294504
-4.09,-0.9600959827056142
-4.08,-0.9600589609284922
-4.07,-0.9600215030593571
-4.0600000000000005,-0.959983603687502
-4.05,-0.9599452573291473
-4.04,-0.9599064584263304
-4.03,-0.9598672013457747
-4.0200000000000005,-0.9598274803777399
-4.01,-0.9597872897348512
-4.0,-0.9597466235509088
-3.99,-0.9597054758796763
-3.98,-0.9596638406936473
-3.97,-0.9596217118827911
-3.96,-0.9595790832532751
-3.95,-0.9595359485261656
-3.94,-0.9594923013361051
-3.93,-0.9594481352299655
-3.92,-0.9594034436654785
-3.91,-0.9593582200098403
-3.9,-0.9593124575382921
-3.89,-0.9592661494326745
-3.88,-0.9592192887799562
-3.87,-0.9591718685707367
-3.86,-0.9591238816977199
-3.85,-0.9590753209541631
-3.84,-0.9590261790322953
-3.83,-0.9589764485217074
-3.8200000000000003,-0.9589261219077136
-3.81,-0.9588751915696824
-3.8000000000000003,-0.9588236497793369
-3.79,-0.9587714886990238
-3.7800000000000002,-0.9587187003799512
-3.77,-0.9586652767603931
-3.7600000000000002,-0.9586112096638612
-3.75,-0.9585564907972421
-3.74,-0.9585011117489015
-3.73,-0.9584450639867509
-3.72,-0.95838833885628
-3.71,-0.9583309275785517
-3.7,-0.9582728212481592
-3.69,-0.9582140108311452
-3.68,-0.9581544871628823
-3.67,-0.9580942409459121
-3.66,-0.9580332627477448
-3.65,-0.9579715429986164
-3.64,-0.9579090719892039
-3.63,-0.9578458398682965
-3.62,-0.9577818366404222
-3.61,-0.9577170521634301
-3.6,-0.9576514761460255
-3.59,-0.9575850981452579
-3.58,-0.957517907563961
-3.5700000000000003,-0.9574498936481433
-3.56,-0.9573810454843275
-3.5500000000000003,-0.9573113519968399
-3.54,-0.9572408019450467
-3.5300000000000002,-0.9571693839205354
-3.52,-0.9570970863442431
-3.5100000000000002,-0.9570238974635279
-3.5,-0.956949805349183
-3.49,-0.9568747978923927
-3.48,-0.9567988628016285
-3.47,-0.9567219875994838
-3.46,-0.9566441596194467
-3.45,-0.9565653660026091
-3.44,-0.9564855936943102
-3.43,-0.9564048294407138
-3.42,-0.9563230597853177
-3.41,-0.9562402710653934
-3.4,-0.9561564494083549
-3.39,-0.9560715807280545
-3.38,-0.9559856507210056
-3.37,-0.9558986448625282
-3.36,-0.9558105484028181
-3.35,-0.9557213463629362
-3.34,-0.9556310235307176
-3.33,-0.9555395644565969
-3.3200000000000003,-0.9554469534493502
-3.31,-0.9553531745717497
-3.3000000000000003,-0.9552582116361306
-3.29,-0.9551620481998668
-3.2800000000000002,-0.9550646675607558
-3.27,-0.9549660527523075
-3.2600000000000002,-0.9548661865389374
-3.25,-0.9547650514110613
-3.24,-0.9546626295800887
-3.23,-0.9545589029733133
-3.22,-0.9544538532286977
-3.21,-0.9543474616895513
-3.2,-0.9542397093990962
-3.19,-0.9541305770949224
-3.18,-0.9540200452033265
-3.17,-0.9539080938335323
-3.16,-0.9537947027717919
-3.15,-0.9536798514753633
-3.14,-0.9535635190663613
-3.13,-0.9534456843254798
-3.12,-0.953326325685583
-3.11,-0.9532054212251604
-3.1,-0.9530829486616456
-3.09,-0.9529588853445926
-3.08,-0.952833208248709
-3.0700000000000003,-0.9527058939667403
-3.06,-0.9525769187022058
-3.0500000000000003,-0.9524462582619769
-3.04,-0.9523138880487005
-3.0300000000000002,-0.9521797830530593
-3.02,-0.9520439178458673
-3.0100000000000002,-0.9519062665699968
-3.0,-0.951766802932132
-2.99,-0.9516255001943467
-2.98,-0.9514823311654996
-2.97,-0.9513372681924469
-2.96,-0.9511902831510638
-2.95,-0.9510413474370731
-2.94,-0.9508904319566763
